inference_status,q,k,cell,schedule,seed,phase,phase_step,global_step,rho_y
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,41,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,41,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,41,phase_b,8,72,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,41,phase_b,16,80,0.0013
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,41,phase_b,32,96,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,41,phase_b,64,128,0.0015
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,41,phase_b,128,192,0.0055
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,41,phase_b,256,320,0.1255
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,41,phase_b,512,576,0.1255
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,41,phase_b,1024,1088,0.1255
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,41,phase_b,1984,2048,0.1255
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,53,boundary,0,64,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,53,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,53,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,53,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,53,phase_b,8,72,0.0061
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,53,phase_b,16,80,0.0003
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,53,phase_b,32,96,0.0008
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,53,phase_b,64,128,0.0004
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,53,phase_b,128,192,0.0018
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,53,phase_b,256,320,0.1884
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,53,phase_b,512,576,0.2516
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,53,phase_b,1024,1088,0.2516
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,53,phase_b,1984,2048,0.2516
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_carry,83,boundary,0,64,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_carry,83,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_carry,83,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_carry,83,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_carry,83,phase_b,8,72,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_carry,83,phase_b,16,80,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_carry,83,phase_b,32,96,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_carry,83,phase_b,64,128,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_carry,83,phase_b,128,192,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_carry,83,phase_b,256,320,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_carry,83,phase_b,512,576,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_carry,83,phase_b,1024,1088,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_carry,83,phase_b,1984,2048,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,71,boundary,0,64,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,71,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,71,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,71,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,71,phase_b,8,72,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,71,phase_b,16,80,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,71,phase_b,32,96,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,71,phase_b,64,128,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,71,phase_b,128,192,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,71,phase_b,256,320,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,71,phase_b,512,576,0.2477
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,71,phase_b,1024,1088,0.2511
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,71,phase_b,1984,2048,0.2511
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,23,boundary,0,64,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,23,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,23,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,23,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,23,phase_b,8,72,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,23,phase_b,16,80,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,23,phase_b,32,96,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,23,phase_b,64,128,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,23,phase_b,128,192,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,23,phase_b,256,320,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,23,phase_b,512,576,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,23,phase_b,1024,1088,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,23,phase_b,1984,2048,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_critic_reset,97,boundary,0,64,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_critic_reset,97,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_critic_reset,97,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_critic_reset,97,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_critic_reset,97,phase_b,8,72,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_critic_reset,97,phase_b,16,80,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_critic_reset,97,phase_b,32,96,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_critic_reset,97,phase_b,64,128,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_critic_reset,97,phase_b,128,192,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_critic_reset,97,phase_b,256,320,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_critic_reset,97,phase_b,512,576,0.0006
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_critic_reset,97,phase_b,1024,1088,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_critic_reset,97,phase_b,1984,2048,0.2535
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,83,boundary,0,64,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,83,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,83,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,83,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,83,phase_b,8,72,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,83,phase_b,16,80,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,83,phase_b,32,96,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,83,phase_b,64,128,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,83,phase_b,128,192,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,83,phase_b,256,320,0.003
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,83,phase_b,512,576,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,83,phase_b,1024,1088,0.2523
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,83,phase_b,1984,2048,0.2523
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,11,boundary,0,64,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,11,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,11,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,11,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,11,phase_b,8,72,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,11,phase_b,16,80,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,11,phase_b,32,96,0.0043
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,11,phase_b,64,128,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,11,phase_b,128,192,0.0012
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,11,phase_b,256,320,0.183
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,11,phase_b,512,576,0.2492
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,11,phase_b,1024,1088,0.2492
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,11,phase_b,1984,2048,0.2488
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,101,boundary,0,64,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,101,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,101,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,101,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,101,phase_b,8,72,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,101,phase_b,16,80,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,101,phase_b,32,96,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,101,phase_b,64,128,0.0008
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,101,phase_b,128,192,0.1198
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,101,phase_b,256,320,0.2535
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,101,phase_b,512,576,0.2556
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,101,phase_b,1024,1088,0.2556
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,101,phase_b,1984,2048,0.2556
exploratory_post_hoc_boundary_specific,0.75,4,responsive,early_only,23,boundary,0,64,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,early_only,23,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,early_only,23,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,early_only,23,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,early_only,23,phase_b,8,72,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,early_only,23,phase_b,16,80,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,early_only,23,phase_b,32,96,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,early_only,23,phase_b,64,128,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,early_only,23,phase_b,128,192,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,early_only,23,phase_b,256,320,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,early_only,23,phase_b,512,576,0.0044
exploratory_post_hoc_boundary_specific,0.75,4,responsive,early_only,23,phase_b,1024,1088,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,early_only,23,phase_b,1984,2048,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,101,boundary,0,64,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,101,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,101,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,101,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,101,phase_b,8,72,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,101,phase_b,16,80,0.0019
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,101,phase_b,32,96,0.0041
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,101,phase_b,64,128,0.0449
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,101,phase_b,128,192,0.166
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,101,phase_b,256,320,0.2531
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,101,phase_b,512,576,0.2531
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,101,phase_b,1024,1088,0.2531
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,101,phase_b,1984,2048,0.2531
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_carry,11,boundary,0,64,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_carry,11,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_carry,11,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_carry,11,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_carry,11,phase_b,8,72,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_carry,11,phase_b,16,80,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_carry,11,phase_b,32,96,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_carry,11,phase_b,64,128,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_carry,11,phase_b,128,192,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_carry,11,phase_b,256,320,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_carry,11,phase_b,512,576,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_carry,11,phase_b,1024,1088,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_carry,11,phase_b,1984,2048,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_critic_reset,71,boundary,0,64,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_critic_reset,71,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_critic_reset,71,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_critic_reset,71,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_critic_reset,71,phase_b,8,72,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_critic_reset,71,phase_b,16,80,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_critic_reset,71,phase_b,32,96,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_critic_reset,71,phase_b,64,128,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_critic_reset,71,phase_b,128,192,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_critic_reset,71,phase_b,256,320,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_critic_reset,71,phase_b,512,576,0.2511
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_critic_reset,71,phase_b,1024,1088,0.2511
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_critic_reset,71,phase_b,1984,2048,0.2511
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,11,boundary,0,64,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,11,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,11,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,11,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,11,phase_b,8,72,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,11,phase_b,16,80,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,11,phase_b,32,96,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,11,phase_b,64,128,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,11,phase_b,128,192,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,11,phase_b,256,320,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,11,phase_b,512,576,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,11,phase_b,1024,1088,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,11,phase_b,1984,2048,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,early_only,67,boundary,0,64,0.0002
exploratory_post_hoc_boundary_specific,0.75,4,responsive,early_only,67,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,early_only,67,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,early_only,67,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,early_only,67,phase_b,8,72,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,early_only,67,phase_b,16,80,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,early_only,67,phase_b,32,96,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,early_only,67,phase_b,64,128,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,early_only,67,phase_b,128,192,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,early_only,67,phase_b,256,320,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,early_only,67,phase_b,512,576,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,early_only,67,phase_b,1024,1088,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,early_only,67,phase_b,1984,2048,0.0
